#S                                              mean_x                                      mean_xp
3.574200000000005844e+02 -8.380802671129760073e-01 9.192216661969700164e-02
3.575300000000005411e+02 -8.279688287848093742e-01 9.192216661969698777e-02
3.576400000000005548e+02 -8.178573904566427411e-01 9.192216661969697389e-02
3.577500000000005684e+02 -8.077459521284761079e-01 9.192216661969697389e-02
3.577500000000005684e+02 -8.077459521284761079e-01 9.192216661969697389e-02
3.580500000000005798e+02 -7.776950652567229394e-01 1.083135596771300918e-01
3.583500000000005912e+02 -7.428249500486316936e-01 1.240337542156011719e-01
3.586500000000005457e+02 -7.033516899729156391e-01 1.389853351808594539e-01
3.589500000000005571e+02 -6.595198933111272588e-01 1.530756504707102006e-01
3.592500000000005684e+02 -6.116011773666825135e-01 1.662173850824548715e-01
3.592500000000005684e+02 -6.116011773666825135e-01 1.662173850824548715e-01
3.593600000000005821e+02 -5.933172650076125043e-01 1.662173850824548993e-01
3.594700000000005957e+02 -5.750333526485424951e-01 1.662173850824549270e-01
3.595800000000005525e+02 -5.567494402894724859e-01 1.662173850824549270e-01
3.596900000000005662e+02 -5.384655279304024766e-01 1.662173850824549270e-01
3.598000000000005798e+02 -5.201816155713324674e-01 1.662173850824549270e-01
3.598000000000005798e+02 -5.201816155713324674e-01 1.662173850824549270e-01
3.600000000000005684e+02 -4.869531072889952128e-01 1.660693260566200591e-01
3.600000000000005684e+02 -4.869531072889952128e-01 1.660693260566200591e-01
3.602000000000005571e+02 -4.537532341068759578e-01 1.659310326770529198e-01
3.603100000000005707e+02 -4.355008205124001330e-01 1.659310326770529476e-01
3.604200000000005844e+02 -4.172484069179243082e-01 1.659310326770529476e-01
3.605300000000005411e+02 -3.989959933234484835e-01 1.659310326770529476e-01
3.606400000000005548e+02 -3.807435797289726587e-01 1.659310326770529476e-01
3.607500000000005684e+02 -3.624911661344968339e-01 1.659310326770529476e-01
3.607500000000005684e+02 -3.624911661344968339e-01 1.659310326770529476e-01
3.610500000000005798e+02 -3.116401347206034234e-01 1.729006714106700870e-01
3.613500000000005912e+02 -2.588579286920301703e-01 1.787988775838107169e-01
3.616500000000005457e+02 -2.044716293359195580e-01 1.835891011351597768e-01
3.619500000000005571e+02 -1.488182582005297128e-01 1.872416579608792708e-01
3.622500000000005684e+02 -9.224268863682955066e-02 1.897339138613317600e-01
3.622500000000005684e+02 -9.224268863682955066e-02 1.897339138613317600e-01
3.623600000000005821e+02 -7.137195811208305041e-02 1.897339138613317877e-01
3.624700000000005957e+02 -5.050122758733654321e-02 1.897339138613318155e-01
3.625800000000005525e+02 -2.963049706259004296e-02 1.897339138613318432e-01
3.626900000000005662e+02 -8.759766537843535761e-03 1.897339138613318432e-01
3.628000000000005798e+02 1.211096398690296450e-02 1.897339138613318432e-01
3.628000000000005798e+02 1.211096398690296450e-02 1.897339138613318432e-01
3.632000000000005571e+02 8.800012999191791918e-02 1.897044784463948752e-01
3.633100000000005707e+02 1.088676226210213566e-01 1.897044784463948752e-01
3.634200000000005844e+02 1.297351152501247940e-01 1.897044784463948752e-01
3.635300000000005411e+02 1.506026078792282175e-01 1.897044784463948752e-01
3.636400000000005548e+02 1.714701005083316687e-01 1.897044784463948752e-01
3.637500000000005684e+02 1.923375931374350922e-01 1.897044784463948752e-01
3.637500000000005684e+02 1.923375931374350922e-01 1.897044784463948752e-01
3.640500000000005798e+02 2.485942066604636957e-01 1.851458185134516043e-01
3.643500000000005912e+02 3.033103291883609831e-01 1.794398451734989797e-01
3.646500000000005457e+02 3.561468953214335098e-01 1.726219172575627347e-01
3.649500000000005571e+02 4.067764869133152494e-01 1.647342841676013303e-01
3.652500000000005684e+02 4.548853620189214908e-01 1.558258240649832427e-01
3.652500000000005684e+02 4.548853620189214908e-01 1.558258240649832427e-01
3.653600000000005821e+02 4.720262026660696497e-01 1.558258240649832427e-01
3.654700000000005957e+02 4.891670433132178086e-01 1.558258240649832427e-01
3.655800000000005525e+02 5.063078839603659675e-01 1.558258240649832427e-01
3.656900000000005662e+02 5.234487246075141265e-01 1.558258240649832427e-01
3.658000000000005798e+02 5.405895652546622854e-01 1.558258240649832427e-01
3.658000000000005798e+02 5.405895652546622854e-01 1.558258240649832427e-01
3.660000000000005684e+02 5.717709300960577279e-01 1.559893523473276644e-01
3.660000000000005684e+02 5.717709300960577279e-01 1.559893523473276644e-01
3.662000000000005571e+02 6.029859177188667818e-01 1.561620535267551069e-01
3.663100000000005707e+02 6.201637436068098141e-01 1.561620535267551069e-01
3.664200000000005844e+02 6.373415694947528465e-01 1.561620535267551069e-01
3.665300000000005411e+02 6.545193953826958788e-01 1.561620535267551069e-01
3.666400000000005548e+02 6.716972212706389112e-01 1.561620535267551069e-01
3.667500000000005684e+02 6.888750471585819435e-01 1.561620535267551069e-01
3.667500000000005684e+02 6.888750471585819435e-01 1.561620535267551069e-01
3.670500000000005798e+02 7.335408540955998813e-01 1.414561276216380337e-01
3.673500000000005912e+02 7.736610479409979924e-01 1.258736250105134402e-01
3.676500000000005457e+02 8.089870114877548701e-01 1.095111074969553067e-01
3.679500000000005571e+02 8.392998364617423324e-01 9.246997048847173384e-02
3.682500000000005684e+02 8.644116800546483015e-01 7.485581466843735376e-02
3.682500000000005684e+02 8.644116800546483015e-01 7.485581466843735376e-02
3.683600000000005821e+02 8.726458196681764479e-01 7.485581466843735376e-02
3.684700000000005957e+02 8.808799592817045943e-01 7.485581466843735376e-02
3.685800000000005525e+02 8.891140988952327406e-01 7.485581466843735376e-02
3.686900000000005662e+02 8.973482385087608870e-01 7.485581466843735376e-02
3.688000000000005798e+02 9.055823781222890334e-01 7.485581466843735376e-02
3.688000000000005798e+02 9.055823781222890334e-01 7.485581466843735376e-02
3.692000000000005571e+02 9.354170279028326540e-01 7.431451021094628850e-02
3.693100000000005707e+02 9.435916240260366905e-01 7.431451021094628850e-02
3.694200000000005844e+02 9.517662201492407270e-01 7.431451021094628850e-02
3.695300000000005411e+02 9.599408162724447635e-01 7.431451021094628850e-02
3.696400000000005548e+02 9.681154123956488000e-01 7.431451021094628850e-02
3.697500000000005684e+02 9.762900085188528365e-01 7.431451021094628850e-02
3.697500000000005684e+02 9.762900085188528365e-01 7.431451021094628850e-02
3.700500000000005798e+02 9.955363894733658681e-01 5.392839607860969858e-02
3.703500000000005912e+02 1.008613620857127469e+00 3.320809793748707300e-02
3.706500000000005457e+02 1.015440665555640276e+00 1.228201553242390040e-02
3.709500000000005571e+02 1.015975217671987396e+00 -8.720176185818205930e-03
3.712500000000005684e+02 1.010213964688420729e+00 -2.966833063155104380e-02
3.712500000000005684e+02 1.010213964688420729e+00 -2.966833063155104380e-02
3.713600000000005821e+02 1.006950448318950198e+00 -2.966833063155104033e-02
3.714700000000005957e+02 1.003686931949479666e+00 -2.966833063155103686e-02
3.715800000000005525e+02 1.000423415580009134e+00 -2.966833063155103339e-02
3.716900000000005662e+02 9.971598992105384918e-01 -2.966833063155102992e-02
3.718000000000005798e+02 9.938963828410678492e-01 -2.966833063155102299e-02
3.718000000000005798e+02 9.938963828410678492e-01 -2.966833063155102299e-02
3.720000000000005684e+02 9.879918814178607622e-01 -2.937697294219805688e-02
3.720000000000005684e+02 9.879918814178607622e-01 -2.937697294219805688e-02
3.722000000000005571e+02 9.821454784976008101e-01 -2.908734275504542763e-02
3.723100000000005707e+02 9.789458707945457583e-01 -2.908734275504542416e-02
3.724200000000005844e+02 9.757462630914907065e-01 -2.908734275504542069e-02
3.725300000000005411e+02 9.725466553884357657e-01 -2.908734275504541722e-02
3.726400000000005548e+02 9.693470476853808249e-01 -2.908734275504541375e-02
3.727500000000005684e+02 9.661474399823258841e-01 -2.908734275504541028e-02
3.727500000000005684e+02 9.661474399823258841e-01 -2.908734275504541028e-02
3.730500000000005798e+02 9.544367355337043390e-01 -4.894367911542824717e-02
3.733500000000005912e+02 9.368115682491841012e-01 -6.849672080954812003e-02
3.736500000000005457e+02 9.133811579366344358e-01 -8.762530135866053449e-02
3.739500000000005571e+02 8.842906983903238149e-01 -1.062108845889571801e-01
3.742500000000005684e+02 8.497204576526077302e-01 -1.241382991776972811e-01
3.742500000000005684e+02 8.497204576526077302e-01 -1.241382991776972811e-01
3.743600000000005821e+02 8.360652447430609868e-01 -1.241382991776972811e-01
3.744700000000005957e+02 8.224100318335142434e-01 -1.241382991776972811e-01
3.745800000000005525e+02 8.087548189239675001e-01 -1.241382991776972811e-01
3.746900000000005662e+02 7.950996060144207567e-01 -1.241382991776972811e-01
3.748000000000005798e+02 7.814443931048740133e-01 -1.241382991776972811e-01
3.748000000000005798e+02 7.814443931048740133e-01 -1.241382991776972811e-01
3.752000000000005571e+02 7.316991171890132595e-01 -1.245832049849806139e-01
3.753100000000005707e+02 7.179949646406653674e-01 -1.245832049849806139e-01
3.754200000000005844e+02 7.042908120923174753e-01 -1.245832049849806139e-01
3.755300000000005411e+02 6.905866595439695832e-01 -1.245832049849806139e-01
3.756400000000005548e+02 6.768825069956216911e-01 -1.245832049849806139e-01
3.757500000000005684e+02 6.631783544472737990e-01 -1.245832049849806139e-01
3.757500000000005684e+02 6.631783544472737990e-01 -1.245832049849806139e-01
3.760500000000005798e+02 6.237872068167562567e-01 -1.378887509716984761e-01
3.763500000000005912e+02 5.805305685624265744e-01 -1.503398266066909017e-01
3.766500000000005457e+02 5.336764928404934549e-01 -1.618592749434974443e-01
3.769500000000005571e+02 4.835153254426148295e-01 -1.723757121527304537e-01
3.772500000000005684e+02 4.303579055782811857e-01 -1.818239698741275501e-01
3.772500000000005684e+02 4.303579055782811857e-01 -1.818239698741275501e-01
3.773600000000005821e+02 4.103572688921271472e-01 -1.818239698741275501e-01
3.774700000000005957e+02 3.903566322059731086e-01 -1.818239698741275501e-01
3.775800000000005525e+02 3.703559955198190701e-01 -1.818239698741275501e-01
3.776900000000005662e+02 3.503553588336650315e-01 -1.818239698741275501e-01
3.778000000000005798e+02 3.303547221475109930e-01 -1.818239698741275501e-01
3.778000000000005798e+02 3.303547221475109930e-01 -1.818239698741275501e-01
3.780000000000005684e+02 2.939992849648969120e-01 -1.817321834984114703e-01
3.780000000000005684e+02 2.939992849648969120e-01 -1.817321834984114703e-01
3.782000000000005571e+02 2.576611363032162982e-01 -1.816510838175935394e-01
3.783100000000005707e+02 2.376795170832810000e-01 -1.816510838175935116e-01
3.784200000000005844e+02 2.176978978633457018e-01 -1.816510838175934839e-01
3.785300000000005411e+02 1.977162786434104036e-01 -1.816510838175934839e-01
3.786400000000005548e+02 1.777346594234751054e-01 -1.816510838175934839e-01
3.787500000000005684e+02 1.577530402035398072e-01 -1.816510838175934839e-01
3.787500000000005684e+02 1.577530402035398072e-01 -1.816510838175934839e-01
3.790500000000005798e+02 1.028252267665892838e-01 -1.843451233619744500e-01
3.793500000000005912e+02 4.726022496538124368e-02 -1.858968112548393670e-01
3.796500000000005457e+02 -8.597639457062293197e-03 -1.862965319815877985e-01
3.799500000000005571e+02 -6.440222594378559873e-02 -1.855418085489176916e-01
3.802500000000005684e+02 -1.198077240910569857e-01 -1.836373178343498613e-01
3.802500000000005684e+02 -1.198077240910569857e-01 -1.836373178343498613e-01
3.803600000000005821e+02 -1.400078290528354863e-01 -1.836373178343498891e-01
3.804700000000005957e+02 -1.602079340146139730e-01 -1.836373178343499168e-01
3.805800000000005525e+02 -1.804080389763924597e-01 -1.836373178343499446e-01
3.806900000000005662e+02 -2.006081439381709464e-01 -1.836373178343499446e-01
3.808000000000005798e+02 -2.208082488999494331e-01 -1.836373178343499446e-01
3.808000000000005798e+02 -2.208082488999494331e-01 -1.836373178343499446e-01
3.812000000000005571e+02 -2.942343279603829576e-01 -1.834858811517851573e-01
3.813100000000005707e+02 -3.144177748870793376e-01 -1.834858811517851573e-01
3.814200000000005844e+02 -3.346012218137757177e-01 -1.834858811517851573e-01
3.815300000000005411e+02 -3.547846687404720978e-01 -1.834858811517851573e-01
3.816400000000005548e+02 -3.749681156671684779e-01 -1.834858811517851573e-01
3.817500000000005684e+02 -3.951515625938648579e-01 -1.834858811517851573e-01
3.817500000000005684e+02 -3.951515625938648579e-01 -1.834858811517851573e-01
3.820500000000005798e+02 -4.489161243117891220e-01 -1.747593217456438752e-01
3.823500000000005912e+02 -4.998988382289849541e-01 -1.649498120765760800e-01
3.826500000000005457e+02 -5.477837741685104289e-01 -1.541181398094099708e-01
3.829500000000005571e+02 -5.922741982940944450e-01 -1.423314267560788771e-01
3.832500000000005684e+02 -6.330944119132514425e-01 -1.296627129345726825e-01
3.832500000000005684e+02 -6.330944119132514425e-01 -1.296627129345726825e-01
3.833600000000005821e+02 -6.473573103360544811e-01 -1.296627129345726825e-01
3.834700000000005957e+02 -6.616202087588575198e-01 -1.296627129345726825e-01
3.835800000000005525e+02 -6.758831071816605585e-01 -1.296627129345726825e-01
3.836900000000005662e+02 -6.901460056044635971e-01 -1.296627129345726825e-01
3.838000000000005798e+02 -7.044089040272666358e-01 -1.296627129345726825e-01
3.838000000000005798e+02 -7.044089040272666358e-01 -1.296627129345726825e-01
3.840000000000005684e+02 -7.303624120272318443e-01 -1.298736388797605279e-01
3.840000000000005684e+02 -7.303624120272318443e-01 -1.298736388797605279e-01
3.842000000000005571e+02 -7.563588687229766405e-01 -1.300922019970073007e-01
3.843100000000005707e+02 -7.706690109426473922e-01 -1.300922019970073007e-01
3.844200000000005844e+02 -7.849791531623181440e-01 -1.300922019970073007e-01
3.845300000000005411e+02 -7.992892953819888957e-01 -1.300922019970073007e-01
3.846400000000005548e+02 -8.135994376016596474e-01 -1.300922019970073007e-01
3.847500000000005684e+02 -8.279095798213303992e-01 -1.300922019970073007e-01
3.847500000000005684e+02 -8.279095798213303992e-01 -1.300922019970073007e-01
3.850500000000005798e+02 -8.643317251931883494e-01 -1.125966332093046307e-01
3.853500000000005912e+02 -8.953977713326681798e-01 -9.440332451095796717e-02
3.856500000000005457e+02 -9.209152078632197869e-01 -7.562501637408231003e-02
3.859500000000005571e+02 -9.407259080862296896e-01 -5.637807440097623163e-02
3.862500000000005684e+02 -9.547071088620774360e-01 -3.678176822866105478e-02
3.862500000000005684e+02 -9.547071088620774360e-01 -3.678176822866105478e-02
3.863600000000005821e+02 -9.587531033672301861e-01 -3.678176822866105478e-02
3.864700000000005957e+02 -9.627990978723829363e-01 -3.678176822866105478e-02
3.865800000000005525e+02 -9.668450923775356864e-01 -3.678176822866105478e-02
3.866900000000005662e+02 -9.708910868826884366e-01 -3.678176822866105478e-02
3.868000000000005798e+02 -9.749370813878411868e-01 -3.678176822866105478e-02
3.868000000000005798e+02 -9.749370813878411868e-01 -3.678176822866105478e-02
3.872000000000005571e+02 -9.895345530743383522e-01 -3.620415954021228427e-02
3.873100000000005707e+02 -9.935170106237617427e-01 -3.620415954021228427e-02
3.874200000000005844e+02 -9.974994681731851331e-01 -3.620415954021228427e-02
3.875300000000005411e+02 -1.001481925722608413e+00 -3.620415954021228427e-02
3.876400000000005548e+02 -1.005464383272031803e+00 -3.620415954021228427e-02
3.877500000000005684e+02 -1.009446840821455194e+00 -3.620415954021228427e-02
3.877500000000005684e+02 -1.009446840821455194e+00 -3.620415954021228427e-02
3.880500000000005798e+02 -1.017169193854926323e+00 -1.525159199806073833e-02
3.883500000000005912e+02 -1.018588342945274672e+00 5.795486757573346803e-03
3.886500000000005457e+02 -1.013695493895626631e+00 2.680665198455143422e-02
3.889500000000005571e+02 -1.002520966760513943e+00 4.765170149006971168e-02
3.892500000000005684e+02 -9.851340079582553422e-01 6.820146246882022312e-02
3.892500000000005684e+02 -9.851340079582553422e-01 6.820146246882022312e-02
3.893600000000005821e+02 -9.776318470866851573e-01 6.820146246882022312e-02
3.894700000000005957e+02 -9.701296862151149725e-01 6.820146246882022312e-02
3.895800000000005525e+02 -9.626275253435447876e-01 6.820146246882022312e-02
3.896900000000005662e+02 -9.551253644719746028e-01 6.820146246882022312e-02
3.898000000000005798e+02 -9.476232036004044179e-01 6.820146246882022312e-02
3.898000000000005798e+02 -9.476232036004044179e-01 6.820146246882022312e-02
3.900000000000005684e+02 -9.340106397402678784e-01 6.792484319684068128e-02
3.900000000000005684e+02 -9.340106397402678784e-01 6.792484319684068128e-02
3.902000000000005571e+02 -9.204530000358113195e-01 6.765221822053996137e-02
3.903100000000005707e+02 -9.130112560315519765e-01 6.765221822053996137e-02
3.904200000000005844e+02 -9.055695120272926335e-01 6.765221822053996137e-02
3.905300000000005411e+02 -8.981277680230332905e-01 6.765221822053996137e-02
3.906400000000005548e+02 -8.906860240187739475e-01 6.765221822053996137e-02
3.907500000000005684e+02 -8.832442800145146045e-01 6.765221822053996137e-02
3.907500000000005684e+02 -8.832442800145146045e-01 6.765221822053996137e-02
3.910500000000005798e+02 -8.602329319095779470e-01 8.567749948547358219e-02
3.913500000000005912e+02 -8.318908840143037775e-01 1.031718535891599092e-01
3.916500000000005457e+02 -7.983937666064583327e-01 1.200268713481268124e-01
3.919500000000005571e+02 -7.599491549486462327e-01 1.361381054245658084e-01
3.922500000000005684e+02 -7.167952829839091544e-01 1.514057175666158328e-01
3.922500000000005684e+02 -7.167952829839091544e-01 1.514057175666158328e-01
3.923600000000005821e+02 -7.001406540515814347e-01 1.514057175666158328e-01
3.924700000000005957e+02 -6.834860251192537151e-01 1.514057175666158328e-01
3.925800000000005525e+02 -6.668313961869259954e-01 1.514057175666158328e-01
3.926900000000005662e+02 -6.501767672545982757e-01 1.514057175666158328e-01
3.928000000000005798e+02 -6.335221383222705560e-01 1.514057175666158328e-01
3.928000000000005798e+02 -6.335221383222705560e-01 1.514057175666158328e-01
3.932000000000005571e+02 -5.728877192329886459e-01 1.517604352440461435e-01
3.933100000000005707e+02 -5.561940713561435157e-01 1.517604352440461435e-01
3.934200000000005844e+02 -5.395004234792983855e-01 1.517604352440461435e-01
3.935300000000005411e+02 -5.228067756024532553e-01 1.517604352440461435e-01
3.936400000000005548e+02 -5.061131277256081251e-01 1.517604352440461435e-01
3.937500000000005684e+02 -4.894194798487630504e-01 1.517604352440461435e-01
3.937500000000005684e+02 -4.894194798487630504e-01 1.517604352440461435e-01
3.940500000000005798e+02 -4.424219608285612781e-01 1.613944608267331715e-01
3.943500000000005912e+02 -3.926828371030023357e-01 1.700283556464964319e-01
3.946500000000005457e+02 -3.405103325572431672e-01 1.776086171000253178e-01
3.949500000000005571e+02 -2.862277502743513780e-01 1.840882717494891352e-01
3.952500000000005684e+02 -2.301714690876192904e-01 1.894271664080122985e-01
3.952500000000005684e+02 -2.301714690876192904e-01 1.894271664080122985e-01
3.953600000000005821e+02 -2.093344807827379195e-01 1.894271664080122985e-01
3.954700000000005957e+02 -1.884974924778565764e-01 1.894271664080122985e-01
3.955800000000005525e+02 -1.676605041729752332e-01 1.894271664080122985e-01
3.956900000000005662e+02 -1.468235158680938901e-01 1.894271664080122985e-01
3.958000000000005798e+02 -1.259865275632125470e-01 1.894271664080122985e-01
3.958000000000005798e+02 -1.259865275632125470e-01 1.894271664080122985e-01
3.960000000000005684e+02 -8.810442727176542865e-02 1.893956928648075633e-01
3.960000000000005684e+02 -8.810442727176542865e-02 1.893956928648075633e-01
3.962000000000005571e+02 -5.022750792909308482e-02 1.893753566663796684e-01
3.963100000000005707e+02 -2.939621869579132213e-02 1.893753566663796684e-01
3.964200000000005844e+02 -8.564929462489559442e-03 1.893753566663796684e-01
3.965300000000005411e+02 1.226635977081219978e-02 1.893753566663796684e-01
3.966400000000005548e+02 3.309764900411396593e-02 1.893753566663796684e-01
3.967500000000005684e+02 5.392893823741572168e-02 1.893753566663796684e-01
3.967500000000005684e+02 5.392893823741572168e-02 1.893753566663796684e-01
3.970500000000005798e+02 1.105157632714913324e-01 1.876752128520755014e-01
3.973500000000005912e+02 1.664177431499722637e-01 1.848120814553524116e-01
3.976500000000005457e+02 2.212884639408144172e-01 1.808037047566707911e-01
3.979500000000005571e+02 2.747879022283085115e-01 1.756749219036956577e-01
3.982500000000005684e+02 3.265845321734833773e-01 1.694575149878390086e-01
3.982500000000005684e+02 3.265845321734833773e-01 1.694575149878390086e-01
3.983600000000005821e+02 3.452248588221456527e-01 1.694575149878390086e-01
3.984700000000005957e+02 3.638651854708079281e-01 1.694575149878390086e-01
3.985800000000005525e+02 3.825055121194702035e-01 1.694575149878390086e-01
3.986900000000005662e+02 4.011458387681324789e-01 1.694575149878390086e-01
3.988000000000005798e+02 4.197861654167947543e-01 1.694575149878390086e-01
3.988000000000005798e+02 4.197861654167947543e-01 1.694575149878390086e-01
3.992000000000005571e+02 4.875171446172330558e-01 1.691907428615631870e-01
3.993100000000005707e+02 5.061281263320049906e-01 1.691907428615632147e-01
3.994200000000005844e+02 5.247391080467769253e-01 1.691907428615632425e-01
3.995300000000005411e+02 5.433500897615488601e-01 1.691907428615632702e-01
3.996400000000005548e+02 5.619610714763207948e-01 1.691907428615632980e-01
3.997500000000005684e+02 5.805720531910927296e-01 1.691907428615633258e-01
3.997500000000005684e+02 5.805720531910927296e-01 1.691907428615633258e-01
4.000500000000005798e+02 6.294779958012942656e-01 1.566804029910130180e-01
4.003500000000005912e+02 6.744831830512117987e-01 1.431991444769284694e-01
4.006500000000005457e+02 7.153087263592321499e-01 1.288305081130486085e-01
4.009500000000005571e+02 7.517016376019297619e-01 1.136635336048062578e-01
4.012500000000005684e+02 7.834363968333307726e-01 9.779220780718372863e-02
4.012500000000005684e+02 7.834363968333307726e-01 9.779220780718372863e-02
4.013600000000005821e+02 7.941935396921210311e-01 9.779220780718371475e-02
4.014700000000005957e+02 8.049506825509112895e-01 9.779220780718370087e-02
4.015800000000005525e+02 8.157078254097015479e-01 9.779220780718368700e-02
4.016900000000005662e+02 8.264649682684918064e-01 9.779220780718367312e-02
4.018000000000005798e+02 8.372221111272819538e-01 9.779220780718367312e-02
4.018000000000005798e+02 8.372221111272819538e-01 9.779220780718367312e-02
4.020000000000005684e+02 8.568053606469258066e-01 9.804124703849527445e-02
4.020000000000005684e+02 8.568053606469258066e-01 9.804124703849527445e-02
4.022000000000005571e+02 8.764389942939161404e-01 9.829605154965091740e-02
4.023100000000005707e+02 8.872515599643777673e-01 9.829605154965091740e-02
4.024200000000005844e+02 8.980641256348393942e-01 9.829605154965091740e-02
4.025300000000005411e+02 9.088766913053010210e-01 9.829605154965091740e-02
4.026400000000005548e+02 9.196892569757626479e-01 9.829605154965091740e-02
4.027500000000005684e+02 9.305018226462242747e-01 9.829605154965091740e-02
4.027500000000005684e+02 9.305018226462242747e-01 9.829605154965091740e-02
4.030500000000005798e+02 9.570771043515031717e-01 7.878094642744530585e-02
4.033500000000005912e+02 9.777215613577393549e-01 5.877765077099232627e-02
4.036500000000005457e+02 9.923072638931774714e-01 3.841012119716159107e-02
4.039500000000005571e+02 1.000743827134631614e+00 1.780457141110580385e-02
4.042500000000005684e+02 1.002978971305037881e+00 -2.911309916051121188e-03
4.042500000000005684e+02 1.002978971305037881e+00 -2.911309916051121188e-03
4.043600000000005821e+02 1.002658727214272183e+00 -2.911309916051121622e-03
4.044700000000005957e+02 1.002338483123506485e+00 -2.911309916051122056e-03
4.045800000000005525e+02 1.002018239032740787e+00 -2.911309916051122489e-03
4.046900000000005662e+02 1.001697994941975089e+00 -2.911309916051122923e-03
4.048000000000005798e+02 1.001377750851209392e+00 -2.911309916051122923e-03
4.048000000000005798e+02 1.001377750851209392e+00 -2.911309916051122923e-03
4.052000000000005571e+02 1.000095504114293155e+00 -3.499798098565612414e-03
4.053100000000005707e+02 9.997105263234509209e-01 -3.499798098565611981e-03
4.054200000000005844e+02 9.993255485326086873e-01 -3.499798098565611547e-03
4.055300000000005411e+02 9.989405707417664537e-01 -3.499798098565611113e-03
4.056400000000005548e+02 9.985555929509242201e-01 -3.499798098565610679e-03
4.057500000000005684e+02 9.981706151600819865e-01 -3.499798098565610246e-03
4.057500000000005684e+02 9.981706151600819865e-01 -3.499798098565610246e-03
4.060500000000005798e+02 9.940290236507699495e-01 -2.409654497879996915e-02
4.063500000000005912e+02 9.837276234298792943e-01 -4.454397015498258450e-02
4.066500000000005457e+02 9.673302503143883513e-01 -6.471536482412934554e-02
4.069500000000005571e+02 9.449385157053324935e-01 -8.448573069176623651e-02
4.072500000000005684e+02 9.166911769212927608e-01 -1.037325545626167356e-01
4.072500000000005684e+02 9.166911769212927608e-01 -1.037325545626167356e-01
4.073600000000005821e+02 9.052805959194049068e-01 -1.037325545626167217e-01
4.074700000000005957e+02 8.938700149175170528e-01 -1.037325545626167217e-01
4.075800000000005525e+02 8.824594339156291989e-01 -1.037325545626167217e-01
4.076900000000005662e+02 8.710488529137413449e-01 -1.037325545626167217e-01
4.078000000000005798e+02 8.596382719118534910e-01 -1.037325545626167217e-01
4.078000000000005798e+02 8.596382719118534910e-01 -1.037325545626167217e-01
4.080000000000005684e+02 8.389168330257227302e-01 -1.034828497232783834e-01
4.080000000000005684e+02 8.389168330257227302e-01 -1.034828497232783834e-01
4.082000000000005571e+02 8.182447263385832503e-01 -1.032392301552491481e-01
4.083100000000005707e+02 8.068884110215058802e-01 -1.032392301552491481e-01
4.084200000000005844e+02 7.955320957044285102e-01 -1.032392301552491481e-01
4.085300000000005411e+02 7.841757803873511401e-01 -1.032392301552491481e-01
4.086400000000005548e+02 7.728194650702737700e-01 -1.032392301552491481e-01
4.087500000000005684e+02 7.614631497531963999e-01 -1.032392301552491481e-01
4.087500000000005684e+02 7.614631497531963999e-01 -1.032392301552491481e-01
4.090500000000005798e+02 7.281640538897939940e-01 -1.186400332984724748e-01
4.093500000000005912e+02 6.903526639425302536e-01 -1.333056467306743265e-01
4.096500000000005457e+02 6.482632898999967086e-01 -1.471451904360303875e-01
4.099500000000005571e+02 6.021567516041964607e-01 -1.600729033956613812e-01
4.102500000000005684e+02 5.523187624996022116e-01 -1.720086750322966096e-01
4.102500000000005684e+02 5.523187624996022116e-01 -1.720086750322966096e-01
4.103600000000005821e+02 5.333978082460495429e-01 -1.720086750322966096e-01
4.104700000000005957e+02 5.144768539924968742e-01 -1.720086750322966096e-01
4.105800000000005525e+02 4.955558997389442610e-01 -1.720086750322966096e-01
4.106900000000005662e+02 4.766349454853916479e-01 -1.720086750322966096e-01
4.108000000000005798e+02 4.577139912318390347e-01 -1.720086750322966096e-01
4.108000000000005798e+02 4.577139912318390347e-01 -1.720086750322966096e-01
4.112000000000005571e+02 3.888593883923225358e-01 -1.722575908888058782e-01
4.113100000000005707e+02 3.699110533945538792e-01 -1.722575908888059060e-01
4.114200000000005844e+02 3.509627183967852226e-01 -1.722575908888059337e-01
4.115300000000005411e+02 3.320143833990165660e-01 -1.722575908888059615e-01
4.116400000000005548e+02 3.130660484012479094e-01 -1.722575908888059615e-01
4.117500000000005684e+02 2.941177134034792529e-01 -1.722575908888059615e-01
4.117500000000005684e+02 2.941177134034792529e-01 -1.722575908888059615e-01
4.120500000000005798e+02 2.415825237932273661e-01 -1.777960329075040646e-01
4.123500000000005912e+02 1.875502932523577249e-01 -1.822327067420486668e-01
4.126500000000005457e+02 1.323558492320529023e-01 -1.855401191689074469e-01
4.129500000000005571e+02 7.634122119927913563e-02 -1.876977747826283072e-01
4.132500000000005684e+02 1.985352114525726699e-02 -1.886923030019319325e-01
4.132500000000005684e+02 1.985352114525726699e-02 -1.886923030019319325e-01
4.133600000000005821e+02 -9.026321849552425280e-04 -1.886923030019319047e-01
4.134700000000005957e+02 -2.165878551516775205e-02 -1.886923030019318770e-01
4.135800000000005525e+02 -4.241493884538025116e-02 -1.886923030019318770e-01
4.136900000000005662e+02 -6.317109217559276069e-02 -1.886923030019318770e-01
4.138000000000005798e+02 -8.392724550580527021e-02 -1.886923030019318770e-01
4.138000000000005798e+02 -8.392724550580527021e-02 -1.886923030019318770e-01
4.140000000000005684e+02 -1.216685436271004866e-01 -1.887225276695595477e-01
